codigo,nome,enderezo,concello,provincia,cpostal,telf,latitude,longitude,titularidade,concertado,dependente
15027058,IES As Fontiñas,Rúa ESTOCOLMO 5,Santiago de Compostela,Coruña (A),15707,981573440,42.886105,-8.523109,Pública,Non,Si
27014008,CPI Tino Grandío,Estrada Guntín s/n,Guntín,Lugo,27211,982320092,42.88559,-7.696486,Pública,Non,Si
36005142,CPI Santa Lucía,Rúa Sete 34,Moraña,Pontevedra,36660,986553084,42.585445,-8.587189,Pública,Non,Si
15032480,CRA de Culleredo,Choeira,Culleredo,Coruña (A),15180,981662094,43.308346,-8.367703,Pública,Non,Si
36024771,CE.ART Tex-Moda,"Parque Tecnolóxico Loxístico. Valdadres, Area Texvigo r/C, ed.Dotacional Bajo",Vigo,Pontevedra,36314,986223620,42.1754,-8.710069,Privada,Non,Non
27016200,IES Poeta Díaz Castro,"Rúa Xermade, s/n (Guitiriz)",Guitiriz,Lugo,27300,982370026,43.186497,-7.8989043,Pública,Non,Si
27016261,CEMU Profesional  Adagio,Campo da Compañía 50,Monforte de Lemos,Lugo,27400,982400677,42.517906,-7.516989,Privada,Non,Non
36005245,CEIP Mestre Martínez Alonso,O Castro,Mos,Pontevedra,36415,986331561,42.200943,-8.6080475,Pública,Non,Si
27015967,CPI Uxío Novoneira,Estrada de Cervantes s/n,Pedrafita do Cebreiro,Lugo,27670,982367001,42.728626,-7.0230327,Pública,Non,Si
15032510,ESMU Municipal de Rois,OS DICES,Rois,Coruña (A),15911,,42.763622,-8.6927805,Pública,Non,Non
15004991,CEIP Montel Touzet,Rúa Ferrerias 1,Coruña (A),Coruña (A),15001,981207152,43.371315,-8.393195,Pública,Non,Si
36015378,CEIP Plurilingüe de Tirán,Lugar O Igrexario s/n,Moaña,Pontevedra,36958,986310013,42.267757,-8.76444,Pública,Non,Si
32016558,CMUS Elemental de Verín,Rúa Jose Mª Pereda Alvarez 3,Verín,Ourense,32600,988410000,41.938732,-7.4411316,Pública,Non,Non
36019931,CPR POVISA Formación Profesional,Rúa Romil 75-77,Vigo,Pontevedra,36211,986471755,42.228256,-8.729338,Privada,Non,Non
32016704,ESMU Municipal de Ourense,Avenida Saenz Diez 68,Ourense,Ourense,32003,988255729,42.337467,-7.8613186,Pública,Non,Non
15009241,CPI Virxe da Cela,O Xestal,Monfero,Coruña (A),15619,981777606,43.303528,-8.045914,Pública,Non,Si
32020801,CRA de Monterrei,Rúa Progreso 112 baixo,Monterrei,Ourense,32618,988418077,41.951164,-7.4966884,Pública,Non,Si
15032819,CPR Fundación Laboral da Construcción,Rúa A Poboa 16,Teo,Coruña (A),,,42.840073,-8.552709,Privada,Non,Non
36016620,CEIP da Cruz,Camos (Santa Baia),Nigrán,Pontevedra,36360,986367950,42.15317,-8.786808,Pública,Non,Si
15014544,CEIP Plurilingüe O Grupo,Rúa Miguel Rodriguez Bautista 22,Ribeira,Coruña (A),15960,981870498,42.556652,-8.994348,Pública,Non,Si
15024744,EEI de Souto,Lugar SOUTO,Paderne,Coruña (A),15314,686909188,43.304752,-8.2044735,Pública,Non,Si
15020659,EEI de Covas,Covas s/n,Ames,Coruña (A),15864,981884850,42.879627,-8.643236,Pública,Non,Si
15025542,CEIP Xuño,Xuño,Porto do Son,Coruña (A),15995,981769210,42.638462,-9.032998,Pública,Non,Si
27013697,CEIP Eloísa Rivadulla,Avenida de Monforte s/n,Chantada,Lugo,27500,982441016,42.60802,-7.7590985,Pública,Non,Si
27020513,CMUS Profesional Mestre Ibáñez,Monforte de Lemos,Monforte de Lemos,Lugo,27400,982403893,42.528152,-7.511775,Pública,Non,Non
36020337,IES de Salvaterra de Miño,Chan da Ponte 12,Salvaterra de Miño,Pontevedra,36450,986658238,42.086308,-8.505776,Pública,Non,Si
27006395,CEIP Benigno Quiroga Ballesteros,Rúa Bolaño Rivadeneira s/n,Lugo,Lugo,27001,982242719,43.013073,-7.5586796,Pública,Non,Si
15028038,ESCO Náutico-Pesqueira,Avenida 19 de Febrero 30-34,Ferrol,Coruña (A),15405,981317611,43.499218,-8.244199,Pública,Non,Non
15013357,CEIP Boebre,O Xabroal,Pontedeume,Coruña (A),15609,981438596,43.39146,-8.207114,Pública,Non,Si
15010812,IES Virxe do Mar,Avenida Rosalia Castro 1,Noia,Coruña (A),15200,981820119,42.784306,-8.888571,Pública,Non,Si
15032418,CMUS Profesional de Santiago,Rúa Monte dos Postes s/n,Santiago de Compostela,Coruña (A),15703,981519845,42.88661,-8.532071,Pública,Non,Si
15020362,EEI de Rúa,Pazos,Padrón,Coruña (A),15917,600035138,42.764355,-8.651025,Pública,Non,Si
15020854,CPI de Xanceda,Lugar OS CORRILLOS,Mesía,Coruña (A),15685,981687029,43.086224,-8.241039,Pública,Non,Si
36024537,CE.ART Atlántico,Avenida da  Ponte 9,Vigo,Pontevedra,36215,986266058,42.22202,-8.669607,Privada,Non,Non
32016261,CEIP de Quins,Lugar Quins,Melón,Ourense,32411,988481090,42.2841,-8.193349,Pública,Non,Si
32016698,ESMU Municipal de Maceda,Rúa do Castelo 2,Maceda,Ourense,32700,988463001,42.27048,-7.6545258,Pública,Non,Non
32001002,CEIP Xoaquín Lourenzo Xocas,Rúa Outeiro s/n,Bande,Ourense,32840,988443147,42.033222,-7.9718738,Pública,Non,Si
32008793,CEIP Manuel Luís Acuña,Rúa do Horreo 11,Ourense,Ourense,32002,988243751,42.33302,-7.8751774,Pública,Non,Si
15025621,EPAPU Eduardo Pondal,Rúa Pepín Rivero 3 2º andar,Coruña (A),Coruña (A),15011,981278035,43.370552,-8.423923,Pública,Non,Si
36014672,CEIP Serra-Vincios,Zona A Serra,Gondomar,Pontevedra,36316,986363218,42.14153,-8.735129,Pública,Non,Si
36012584,CEIP Plurilingüe Rosalía de Castro,Rúa do Colexio 16,Vilagarcía de Arousa,Pontevedra,36610,986502142,42.615204,-8.769879,Pública,Non,Si
27014240,CEIP de Samos,Samos (Santa Xertrude),Samos,Lugo,27620,982546053,42.736385,-7.325172,Pública,Non,Si
27601509,EPAPU Albeiros,Parque da Milagrosa s/n,Lugo,Lugo,27003,982216033,43.022408,-7.562322,Pública,Non,Si
36016127,IES Plurilingüe Aquis Celenis,Mariñoleiras s/n,Caldas de Reis,Pontevedra,36650,986540358,42.602757,-8.637249,Pública,Non,Si
15027812,ESCO Oficial Náutico-Pesqueira,Praia de Coroso,Ribeira,Coruña (A),15960,981874476,42.56958,-8.980079,Pública,Non,Non
15023508,CEIP Virxe do Mar,Vivendas da Mariña Sta.Cecilia,Narón,Coruña (A),15570,,43.49744,-8.204582,Pública,Non,Si
36024720,EPAPU Nelson Mandela,Monte Racelo s/n,Lama (A),Pontevedra,36830,986758034,42.406345,-8.453299,Pública,Non,Si
36015071,EEI Vagalume,A Lomba,Vilagarcía de Arousa,Pontevedra,36600,986506200,42.587734,-8.769139,Pública,Non,Si
36004711,CEIP Domaio,"Rúa Verdeal, 23 (O Calvar)",Moaña,Pontevedra,36957,986326230,42.294083,-8.6789,Pública,Non,Si
15015998,CEIP Ramón Cabanillas,Rúa JOSÉ ANTONIO SOUTO PAZ 5,Santiago de Compostela,Coruña (A),15702,981543183,42.866955,-8.541182,Pública,Non,Si
27012474,CEIP Virxe do Carme,"Camiño do Pazo, s/n (Sober)",Sober,Lugo,27460,982460139,42.46168,-7.582296,Pública,Non,Si
32015025,CEIP de Casaio,"Rúa Devesa, s/n (Casaio)",Carballeda de Valdeorras,Ourense,32337,988324686,42.341736,-6.803895,Pública,Non,Si
27000629,CEIP San Xoán,Rúa Castelo s/n,Becerreá,Lugo,27640,982360406,42.859505,-7.1652856,Pública,Non,Si
15021834,CEIP Manuel Masdías,"Rúa Cuco Ruiz, s/n (Caranza)",Ferrol,Coruña (A),15406,981327403,43.483322,-8.206653,Pública,Non,Si
36013333,EEI de Romai,Romai Vello,Portas,Pontevedra,36658,679054560,42.54689,-8.68201,Pública,Non,Si
27020902,IES de Ribadeo Dionisio Gamallo,Rúa Xardín,Ribadeo,Lugo,27700,982128098,43.537457,-7.051281,Pública,Non,Si
15021469,IES Leixa,Rúa SAN PEDRO DE LEIXA s/n,Ferrol,Coruña (A),15405,981328900,43.51143,-8.215303,Pública,Non,Si
36001690,CEIP Antonio Blanco Rodríguez,Rúa Lamela s/n,Covelo,Pontevedra,36872,986650024,42.231037,-8.365444,Pública,Non,Si
32016431,IES San Mamede,Rúa  do Castelo 3,Maceda,Ourense,32700,988463286,42.270603,-7.6553516,Pública,Non,Si
27016625,IES Illa de Sarón,Agramonte,Xove,Lugo,27870,982592168,43.686398,-7.503292,Pública,Non,Si
15009081,CEIP de San Ramón,"Rúa Estrada da Feira, s/n (San Ramon)",Moeche,Coruña (A),15563,981404009,43.566097,-8.016366,Pública,Non,Si
36004538,EEI Nosa Señora do Carme,Avenida Jaime Janer s/n,Marín,Pontevedra,36900,986881390,42.38237,-8.698339,Pública,Non,Si
15024227,CEIP de Pazos,Serantes (San Salvador),Ferrol,Coruña (A),15405,981323214,43.509026,-8.231474,Pública,Non,Si
15000545,EMUSPR Presto Vivace,"Rúa Posse, 37, 1º",Coruña (A),Coruña (A),15009,981131545,43.35442,-8.40064,Privada,Non,Non
15026650,CMUS Elemental de Betanzos,Praza de Galicia,Betanzos,Coruña (A),15300,981773696,43.282352,-8.211901,Pública,Non,Non
36014568,CIFP Valentín Paz Andrade,Estrada vella de Madrid 160,Vigo,Pontevedra,36214,986270904,42.21827,-8.680373,Pública,Non,Si
32006929,CPI Terras de Maside,Vía OUTEIRO GRANDE,Maside,Ourense,32570,988288354,42.41701,-8.034586,Pública,Non,Si
36015925,EEI Zamáns,Camiño Sueido 24,Vigo,Pontevedra,36310,986469250,42.155254,-8.688989,Pública,Non,Si
27020707,CDAN Conservatorio Profesional de Danza,Rúa Músico Xosé Castiñeira 3,Lugo,Lugo,27002,982284704,42.999752,-7.5462556,Pública,Non,Si
15032364,CPR Fesán,Rúa de Amio (Parque Empresarial Costa Vella) 114,Santiago de Compostela,Coruña (A),15707,981522426,42.863876,-8.544119,Privada,Non,Non
15024902,CEIP Wenceslao Fernández Flórez,"Rúa Joaquin Planelles Riera, 17-19",Coruña (A),Coruña (A),15007,981241022,43.35166,-8.409513,Pública,Non,Si
36015822,CPR Marcote,"Avenida da Ponte, 80 - ( O Sello)",Vigo,Pontevedra,36318,986251511,42.21493,-8.669457,Privada,Non,Non
27012887,CEIP do Vicedo,Rúa MAXISTERIO,Vicedo (O),Lugo,27860,982590103,43.733303,-7.6646833,Pública,Non,Si
15027228,IES María Casares,Avenida CHE GUEVARA 140,Oleiros,Coruña (A),15179,981626344,43.339947,-8.351476,Pública,Non,Si
15027216,IES Fernando Esquío,Rúa Empedron 16,Neda,Coruña (A),15510,981391080,43.513885,-8.150991,Pública,Non,Si
36015263,CEIP de Rubiáns,Rúa do Ensino 10,Vilagarcía de Arousa,Pontevedra,36619,986502782,42.57509,-8.74472,Pública,Non,Si
15026157,CRA de Santa Comba,"Rúa de Galicia, 26-piso 1",Santa Comba,Coruña (A),15840,981881327,43.031754,-8.809852,Pública,Non,Si
36020088,EDANPR Danza Pasiños,"Rúa Loriga, 8 - baixo",Vigo,Pontevedra,36203,986430607,42.234516,-8.72157,Privada,Non,Non
36005622,EEI de Rubiós,O Couto,Neves (As),Pontevedra,36449,649390956,42.110912,-8.422365,Pública,Non,Si
15005397,IES Fernando Wirtz Suárez,Rúa Cabaleiros 1,Coruña (A),Coruña (A),15006,981230643,43.35558,-8.40585,Pública,Non,Si
32015177,CPI de Padrenda-Crespos,Rúa San Roque de Crespos 29,Padrenda,Ourense,32226,988494748,42.14032,-8.158364,Pública,Non,Si
15015767,CIFP Politécnico de Santiago,Rúa Rosalia de Castro 133,Santiago de Compostela,Coruña (A),15706,981522062,42.870987,-8.555981,Pública,Non,Si
27014070,CEIP de Palas de Rei,Rúa Ourense s/n,Palas de Rei,Lugo,27200,982380122,42.868603,-7.866672,Pública,Non,Si
32000708,CEIP Virxe de Guadalupe,"Rúa Cendones, 15 (San Xusto)",Avión,Ourense,32520,988486178,42.374897,-8.246699,Pública,Non,Si
36013761,IES A Xunqueira I,Rúa Alexandre Bóveda 1,Pontevedra,Pontevedra,36005,986872150,42.436775,-8.638258,Pública,Non,Si
36000326,CEIP Montemogos,Rúa Montemogos s/n,Bueu,Pontevedra,36937,986321221,42.325317,-8.808359,Pública,Non,Si
36007552,CIFP A Granxa,"Rúa Areas, s/n (Apdo. 7)",Ponteareas,Pontevedra,36860,986640068,42.18103,-8.5199175,Pública,Non,Si
27016704,IES Leiras Pulpeiro,Rúa Orquídea 45,Lugo,Lugo,27004,982203427,43.012924,-7.5740433,Pública,Non,Si
36003111,CEIP Nosa Señora das Dores,Rúa MALEITAS s/n,Forcarei,Pontevedra,36550,986754078,42.58506,-8.355131,Pública,Non,Si
36017570,EEI de Mosende,Mosende (San Xurxo),Porriño (O),Pontevedra,36413,661086337,42.125202,-8.653746,Pública,Non,Si
15007242,CEIP Mar de Fóra,Estrada do Faro s/n,Fisterra,Coruña (A),15155,981740258,42.906452,-9.265121,Pública,Non,Si
15010162,CEIP Ponte de Xubia,"Rúa do Foro, 32 (Ponte de Xubia)",Narón,Coruña (A),15570,981386810,43.515686,-8.156421,Pública,Non,Si
15025566,IES Ferrol Vello,"Rúa Alonso Lopez, s/n (Ferrol Vello)",Ferrol,Coruña (A),15401,981353409,43.480488,-8.244617,Pública,Non,Si
15025062,CEIP de Portosín,"Praia, s/n (Portosin)",Porto do Son,Coruña (A),15999,981766193,42.758263,-8.949996,Pública,Non,Si
36013564,CEIP Pena de Francia,A Igrexa,Mos,Pontevedra,36416,986330667,42.208824,-8.644734,Pública,Non,Si
15008982,EEI de Olas,Olas (San Lourenzo),Mesía,Coruña (A),15685,639527483,43.108734,-8.30845,Pública,Non,Si
15013761,CEIP de Campanario,Campanario 13,Porto do Son,Coruña (A),15979,981767213,42.69853,-9.01609,Pública,Non,Si
27014859,CEIP de Xermade,Avenida das Pontes,Xermade,Lugo,27833,982501021,43.35658,-7.8145275,Pública,Non,Si
36010162,CEIP A Canicouva,Rúa Canicouva 22,Vigo,Pontevedra,36213,986293194,42.209522,-8.7298975,Pública,Non,Si
15023399,CPI Plurilingüe Eusebio Lorenzo Baleirón,Tarrio,Dodro,Coruña (A),15981,981802205,42.717476,-8.709702,Pública,Non,Si
15019311,CEIP Plurilingüe María Barbeito e Cervino,Alcal.Salorio Suarez 28,Coruña (A),Coruña (A),15010,981262612,43.359566,-8.42521,Pública,Non,Si
36019402,IES Pazo da Mercé,Rúa Ramal 3,Neves (As),Pontevedra,36449,986648455,42.094746,-8.423648,Pública,Non,Si
36010083,CEIP Plurilingüe Carballal-Cabral,"Freira, 1 (O Carballal)",Vigo,Pontevedra,36318,986486690,42.2349,-8.648064,Pública,Non,Si
15027964,IES de Oroso,Rúa da Tosca 59,Oroso,Coruña (A),15688,981694960,42.969986,-8.435302,Pública,Non,Si
36019232,IES Monte da Vila,Bouzas 22,Grove (O),Pontevedra,36980,986732161,42.490486,-8.861428,Pública,Non,Si
32015921,CEIP Plurilingüe Eulogio Gómez Franqueira,"O Piñeiral, s/n (San Amaro)",San Amaro,Ourense,32455,988288048,42.379208,-8.071375,Pública,Non,Si
36013837,EEI Fina Casalderrey,Rúa Reino Unido 18,Pontevedra,Pontevedra,36162,986860733,42.446228,-8.624988,Pública,Non,Si
36009135,CEIP de Silleda,Rúa Estrada da Estacion 2,Silleda,Pontevedra,36540,986580096,42.70287,-8.246499,Pública,Non,Si
15008659,CEIP Plurilingüe de Pino de Val,Pino do Val,Mazaricos,Coruña (A),15256,981856217,42.905746,-8.95352,Pública,Non,Si
15023417,CEP Pilar Maestu Sierra,Lugar Cadreche s7n,Pobra do Caramiñal (A),Coruña (A),15948,981832536,42.625397,-8.9262495,Pública,Non,Si
27008513,CEIP Laverde Ruíz,Estrada Nacional VI,Outeiro de Rei,Lugo,27150,982393410,43.105343,-7.6140146,Pública,Non,Si
15023314,IES de Sabón,Avenida Arsenio 47,Arteixo,Coruña (A),15142,981601012,43.31208,-8.510397,Pública,Non,Si
27020872,ESMU Municipal de Xove,Camiño Real,Xove,Lugo,,,43.685936,-7.509091,Pública,Non,Non
15023065,CEIP Gonzalo Torrente Ballester,Rúa Souto s/n,Cambre,Coruña (A),15181,981674953,43.28718,-8.36221,Pública,Non,Si
36016772,CEE de Vilagarcía de Arousa,Xardins Doutor Fleming s/n,Vilagarcía de Arousa,Pontevedra,36600,986505160,42.595554,-8.761135,Pública,Non,Si
27015797,CEP Castelao,Aldea Aldea s/n,Vilalba,Lugo,27814,982511405,43.2838,-7.76341,Pública,Non,Si
32004398,CEIP Vicente Risco,Estrada de Xinzo,Cualedro,Ourense,32689,988424005,41.988377,-7.5950933,Pública,Non,Si
32013168,CEIP Eduardo Ávila Bustillo,Rúa Entrecaldeiras,Veiga (A),Ourense,32360,988350077,42.24721,-7.021798,Pública,Non,Si
36006353,CEIP de Vilaverde-Mourente,Rúa Villaverde 9,Pontevedra,Pontevedra,36164,986858187,42.430977,-8.620309,Pública,Non,Si
15024896,CEIP de Nétoma-Razo,Rúa Pacífico 20,Carballo,Coruña (A),15107,981752151,43.28482,-8.712898,Pública,Non,Si
15013072,EEI da Granxa,Rúa Granxa 23,Pobra do Caramiñal (A),Coruña (A),15948,636485073,42.616657,-8.943877,Pública,Non,Si
15022723,EEI de Portocubelo,Lira (Santa María),Carnota,Coruña (A),15292,608383512,42.802757,-9.136656,Pública,Non,Si
15027149,CEIP de Cespón,Cespon,Boiro,Coruña (A),15991,981863242,42.67275,-8.860925,Pública,Non,Si
15027332,CEIP das Fontiñas,Rúa de Roma 21,Santiago de Compostela,Coruña (A),15707,981543175,42.884575,-8.523638,Pública,Non,Si
27016546,ESMU Municipal de Ribadeo,Rúa CLEMENTE MARTINEZ PASARON - CASA DO MAR  Baixo,Ribadeo,Lugo,27700,982130856,43.534676,-7.040407,Pública,Non,Non
36024823,CE.ART Marcote,Avenida da Ponte 80,Vigo,Pontevedra,36318,986266013,42.215042,-8.669404,Privada,Non,Non
32015876,IES Xermán Ancochea Quevedo,Avenida XERMAN ANCOCHEA s/n,Pobra de Trives (A),Ourense,32780,988330302,42.33562,-7.2559977,Pública,Non,Si
15003224,IES Fernando Blanco,Avenida Fernando Blanco 99,Cee,Coruña (A),15270,981745350,42.955013,-9.186638,Pública,Non,Si
36013151,EEI de Carracedo,Gorgullon 55,Caldas de Reis,Pontevedra,36659,667704297,42.65402,-8.644416,Pública,Non,Si
15005257,IES Ramón Menéndez Pidal,Rúa Instituto Zalaeta,Coruña (A),Coruña (A),15002,981203000,43.373623,-8.399839,Pública,Non,Si
15004964,CEIP Plurilingüe Concepción Arenal,Rúa Marques de Amboage 2,Coruña (A),Coruña (A),15006,981231701,43.355515,-8.405142,Pública,Non,Si
15015755,IES Plurilingüe Rosalía de Castro,Rúa San Clemente 3,Santiago de Compostela,Coruña (A),15705,981569650,42.877575,-8.546718,Pública,Non,Si
36020301,IES de Meaño,Rúa dos colexios 14,Meaño,Pontevedra,36967,986744749,42.456253,-8.813696,Pública,Non,Si
36024781,IES de Ponteareas,Lugar Barral s/n,Ponteareas,Pontevedra,36860,986644406,42.175014,-8.491207,Pública,Non,Si
36024732,EMUSPR de Salcedo,Rúa Cruceiro s/n,Pontevedra,Pontevedra,,678232879,42.40788,-8.64859,Privada,Non,Non
36006079,CPI Curros Enríquez,Estrada Redondela-Fornelos de Montes,Pazos de Borbén,Pontevedra,36841,986498900,42.29312,-8.532906,Pública,Non,Si
15026029,IES Isaac Díaz Pardo,A Laguna 19,Sada,Coruña (A),15160,981623954,43.346786,-8.255314,Pública,Non,Si
15027393,CEIP Xesús San Luís Romero,Rúa Fotografo Xose Vidal s/n,Carballo,Coruña (A),15100,981755836,43.205555,-8.688925,Pública,Non,Si
36006778,CEIP de Ponte Sampaio,Rúa A Xunqueira 12,Pontevedra,Pontevedra,36690,986700159,42.345753,-8.602543,Pública,Non,Si
15025827,CPR Anxela,Rúa Francisco Añon 7,Coruña (A),Coruña (A),15010,981253025,43.362835,-8.418067,Privada,Non,Non
36019554,CEMU Profesional  Martín Millán,"Rúa Agustin Romero, 13-15 - baixo",Vilagarcía de Arousa,Pontevedra,36600,986511494,42.59058,-8.765215,Privada,Non,Non
32009153,CEIP Mariñamansa,Rúa Leiras Pulpeiro s/n,Ourense,Ourense,32005,988254203,42.32287,-7.8673697,Pública,Non,Si
27016224,CEIP de San Cosme,Covas 96,Barreiros,Lugo,27790,982124453,43.543137,-7.234905,Pública,Non,Si
15032686,CEIP Plurilingüe O Mosteirón,Rúa Esperela s/n,Sada,Coruña (A),15168,981620100,43.349953,-8.291009,Pública,Non,Si
36016681,IES Carlos Casares,"Apart.Correos 3009 (Avda. de Madrid, s/n)",Vigo,Pontevedra,36214,986376650,42.21167,-8.671998,Pública,Non,Si
15025025,CEIP San Francisco Javier,Ronda de Outeiro 72,Coruña (A),Coruña (A),15009,981290635,43.35205,-8.402438,Pública,Non,Si
15023089,CEIP Luís Seoane,Avenida Morro de Canide 1,Oleiros,Coruña (A),15177,981617130,43.369965,-8.334755,Pública,Non,Si
36015381,EEI de Curro,Fonte do Curro,Barro,Pontevedra,36191,986713443,42.50634,-8.672966,Pública,Non,Si
36015032,CEIP de Chans-Bembrive,"Camiño do Lecer, s/n (As Chans)",Vigo,Pontevedra,36313,986473119,42.196392,-8.676457,Pública,Non,Si
15032509,CRA de Oroso,Rúa Valverde,Oroso,Coruña (A),15688,628071438,42.99024,-8.401927,Pública,Non,Si
36020118,ESMU Municipal de Vigo,Camiño do Regueiro 1,Vigo,Pontevedra,36211,986410785,42.226036,-8.727173,Pública,Non,Non
32006000,CEIP Emilia Pardo Bazán,Leiro (San Pedro),Leiro,Ourense,32420,988488178,42.36853,-8.12809,Pública,Non,Si
27006516,CIFP Politécnico de Lugo,Rúa Armando Duran 3,Lugo,Lugo,27002,982220328,43.004875,-7.5583577,Pública,Non,Si
36000867,EMUSPR Atlántida,"Rúa dos Canteiros, 53 - Matama",Vigo,Pontevedra,36213,986236389,42.20122,-8.733916,Privada,Non,Non
36018689,EOI de Pontevedra,Rúa Celso Emilio Ferreiro - Campus A Xunqueira,Pontevedra,Pontevedra,36005,986833018,42.43835,-8.638515,Pública,Non,Si
15027575,EMUSPR Estudio,Rúa Neira de Mosquera 7,Santiago de Compostela,Coruña (A),15702,981561895,42.875984,-8.542236,Privada,Non,Non
32001671,CEIP Ramón Otero Pedrayo,Rúa Elena Quiroga 7,Barco de Valdeorras (O),Ourense,32300,988320163,42.411655,-6.9782176,Pública,Non,Si
36010472,CEIP Plurilingüe Ría de Vigo,"Avenida Cesareo Vazquez, 139 (Canido)",Vigo,Pontevedra,36390,986490906,42.18761,-8.801405,Pública,Non,Si
36020349,IES de Sanxenxo,Rúa Baltar s/n,Sanxenxo,Pontevedra,36970,986724108,42.40215,-8.821785,Pública,Non,Si
36004733,CEIP de Reibón,"Xunqueira, 17 (Reibon)",Moaña,Pontevedra,36955,986311885,42.288483,-8.728414,Pública,Non,Si
36007621,CPI de Pontecesures,Rúa Avelino Pousa Antelo 2,Pontecesures,Pontevedra,36640,986557366,42.721622,-8.649652,Pública,Non,Si
15013643,CEIP Plurilingüe A Magdalena,"Rúa Monte Caxado, s/n (Campeiras)",Pontes de García Rodríguez (As),Coruña (A),15320,981450251,43.45645,-7.852854,Pública,Non,Si
15009007,EEI Visantoña,A Igrexa,Mesía,Coruña (A),15685,981694016,43.136475,-8.303952,Pública,Non,Si
36009962,CEIP Otero Pedrayo,"Rúa Ramiro Pascual, 9 (Carneiras)",Vigo,Pontevedra,36213,986296223,42.195194,-8.718772,Pública,Non,Si
36024707,ESMU VILA DO CORPOS DE PONTEAREAS,Rúa Castiñeira 1,Ponteareas,Pontevedra,36860,,42.173096,-8.507091,Pública,Non,Non
15032194,EOI de Santiago de Compostela,Rúa Ulpiano Villanueva 1-2,Santiago de Compostela,Coruña (A),15705,981554710,42.8928,-8.543636,Pública,Non,Si
15009998,CEIP Ramón de Artaza y Malvárez,Rúa Valdexeria s/n,Muros,Coruña (A),15259,981827000,42.78925,-9.065308,Pública,Non,Si
36020209,IGAFA Instituto Galego de Formación en Acuicultura,Lugar Niño do Corvo s/n,Illa de Arousa (A),Pontevedra,36626,986527101,42.562588,-8.885654,Pública,Non,Non
32004118,CPI Antonio Faílde,Entrada Nacional 525,Coles,Ourense,32100,988202017,42.41037,-7.8655562,Pública,Non,Si
